strain,speed_mean,angular_velocity_mean,relative_to_body_speed_midbody_mean,relative_to_body_radial_velocity_head_tip_mean,relative_to_body_angular_velocity_head_tip_mean,relative_to_body_radial_velocity_neck_mean,relative_to_body_angular_velocity_neck_mean,relative_to_body_radial_velocity_hips_mean,relative_to_body_angular_velocity_hips_mean,relative_to_body_radial_velocity_tail_tip_mean,relative_to_body_angular_velocity_tail_tip_mean,speed_neck_mean,angular_velocity_neck_mean,relative_to_neck_radial_velocity_head_tip_mean,relative_to_neck_angular_velocity_head_tip_mean,speed_head_base_mean,angular_velocity_head_base_mean,relative_to_head_base_radial_velocity_head_tip_mean,relative_to_head_base_angular_velocity_head_tip_mean,speed_hips_mean,angular_velocity_hips_mean,relative_to_hips_radial_velocity_tail_tip_mean,relative_to_hips_angular_velocity_tail_tip_mean,speed_tail_base_mean,angular_velocity_tail_base_mean,relative_to_tail_base_radial_velocity_tail_tip_mean,relative_to_tail_base_angular_velocity_tail_tip_mean,speed_midbody_mean,angular_velocity_midbody_mean,speed_head_tip_mean,angular_velocity_head_tip_mean,speed_tail_tip_mean,angular_velocity_tail_tip_mean,length_mean,area_mean,width_head_base_mean,width_midbody_mean,width_tail_base_mean,quirkiness_mean,eigen_projection_1_mean,eigen_projection_2_mean,eigen_projection_3_mean,eigen_projection_4_mean,eigen_projection_5_mean,eigen_projection_6_mean,eigen_projection_7_mean,curvature_head_mean,curvature_hips_mean,curvature_midbody_mean,curvature_neck_mean,curvature_tail_mean,curvature_mean_head_mean,curvature_mean_neck_mean,curvature_mean_midbody_mean,curvature_mean_hips_mean,curvature_mean_tail_mean,curvature_std_head_mean,curvature_std_neck_mean,curvature_std_midbody_mean,curvature_std_hips_mean,curvature_std_tail_mean,path_curvature_body_mean,path_curvature_tail_mean,path_curvature_midbody_mean,path_curvature_head_mean,d_speed_mean,d_angular_velocity_mean,d_relative_to_body_speed_midbody_mean,d_relative_to_body_radial_velocity_head_tip_mean,d_relative_to_body_angular_velocity_head_tip_mean,d_relative_to_body_radial_velocity_neck_mean,d_relative_to_body_angular_velocity_neck_mean,d_relative_to_body_radial_velocity_hips_mean,d_relative_to_body_angular_velocity_hips_mean,d_relative_to_body_radial_velocity_tail_tip_mean,d_relative_to_body_angular_velocity_tail_tip_mean,d_speed_neck_mean,d_angular_velocity_neck_mean,d_relative_to_neck_radial_velocity_head_tip_mean,d_relative_to_neck_angular_velocity_head_tip_mean,d_speed_head_base_mean,d_angular_velocity_head_base_mean,d_relative_to_head_base_radial_velocity_head_tip_mean,d_relative_to_head_base_angular_velocity_head_tip_mean,d_speed_hips_mean,d_angular_velocity_hips_mean,d_relative_to_hips_radial_velocity_tail_tip_mean,d_relative_to_hips_angular_velocity_tail_tip_mean,d_speed_tail_base_mean,d_angular_velocity_tail_base_mean,d_relative_to_tail_base_radial_velocity_tail_tip_mean,d_relative_to_tail_base_angular_velocity_tail_tip_mean,d_speed_midbody_mean,d_angular_velocity_midbody_mean,d_speed_head_tip_mean,d_angular_velocity_head_tip_mean,d_speed_tail_tip_mean,d_angular_velocity_tail_tip_mean,d_length_mean,d_area_mean,d_width_head_base_mean,d_width_midbody_mean,d_width_tail_base_mean,d_quirkiness_mean,d_eigen_projection_1_mean,d_eigen_projection_2_mean,d_eigen_projection_3_mean,d_eigen_projection_4_mean,d_eigen_projection_5_mean,d_eigen_projection_6_mean,d_eigen_projection_7_mean,d_curvature_head_mean,d_curvature_hips_mean,d_curvature_midbody_mean,d_curvature_neck_mean,d_curvature_tail_mean,d_curvature_mean_head_mean,d_curvature_mean_neck_mean,d_curvature_mean_midbody_mean,d_curvature_mean_hips_mean,d_curvature_mean_tail_mean,d_curvature_std_head_mean,d_curvature_std_neck_mean,d_curvature_std_midbody_mean,d_curvature_std_hips_mean,d_curvature_std_tail_mean,d_path_curvature_body_mean,d_path_curvature_tail_mean,d_path_curvature_midbody_mean,d_path_curvature_head_mean,motion_mode_mean,turn_mean,head_tail_distance_mean
N2,10.275170114216523,0.15395511484330485,2.028342708155143,3.5562327375942857,0.33892117610942857,1.3142227652999998,0.22815426624871432,1.3310369828731428,0.2124385468303543,2.593878036125714,0.19486369775305717,11.440492077236467,0.7784217115495726,1.8246276307828573,0.9224499247551429,12.196996273378918,1.3235044967356127,0.7530922223221144,0.9758721556617141,10.650971106695156,0.5878124262243873,1.2889579883085713,0.5735851324462857,10.699790455897435,0.7030865837846154,0.6864030213222858,0.6962662628709142,10.535361611367522,0.38869248488974356,14.690727699703704,2.0063134727217946,11.076914054321367,1.6073786375475783,58.12269494050991,300.531461388102,4.876835752571429,5.730526415428572,4.971452716571428,0.9880950200566572,1.2844394073830028,1.2222943540203965,1.375614801029745,0.8928064011699717,0.4968393286062323,0.45405481913427764,0.3084372924902833,0.07205658579509915,0.05591137551033994,0.0538850580772408,0.06309411511770538,0.0627670961447592,0.06545010444569406,0.06107000688915014,0.025774234978728047,0.04515625299569405,0.047903757846685546,0.03252999440736544,0.03950227778810198,0.06017803531161473,0.03563617715014165,0.02995736269235128,0.06679224805088889,0.029138840572416665,0.04524468872027779,0.06600879133491667,32.51618422,0.687874093933908,8.71994363291412,18.033966100201727,1.4996171552288182,6.940486322031699,1.0572445615991353,7.009599380853025,0.914917210200288,13.965384246031702,0.8638806585723343,34.31392111522988,3.3626985957382187,9.913022925616715,4.08944852907781,35.07268098970115,6.197352154413792,4.312398796560518,5.360353787553314,34.34466426866092,2.6987908888833907,7.012819495838617,2.8564614414697407,34.74929692988161,3.3417071048189655,3.8873830770720468,3.7715666216916426,33.17864021236925,1.7684372443143679,44.54018944068966,10.253006850574714,36.1536970920977,8.949116302919538,4.544128211864571,63.44882351432,1.9126183242479653,0.9226599240663372,1.4395676900142442,0.012749856044137142,2.889049275854286,2.640443684285714,2.879724688257143,2.7078199167114287,1.9175980424742858,1.461629161466,1.3863301126834284,0.26193127064245714,0.14989542727,0.15045261540082858,0.18234928266285713,0.21082129840185718,0.22299526609085718,0.14772073412114287,0.05520108953257142,0.08924753138428572,0.14715790942828572,0.07478227002557143,0.057278662650115136,0.041612458942342855,0.0508792093542,0.05876938295965714,0.06525886687190476,0.012981615980592998,0.05717092485191177,0.07890357865511485,0.9748603351955307,0.0,52.06923620679887
L1,18.191334645149702,0.24775443355628743,3.6553466782215573,4.143052946467066,0.4628938814994012,1.3230171911616766,0.3789105086694611,1.1773480069101794,0.3821933012275449,2.0751425266946106,0.21270627372754491,19.960049818562876,1.3624148068502995,2.1579812422383235,1.35891570248503,20.895544671257486,1.793015719602994,0.7294846434371258,1.1580536472514968,18.668275238323353,0.7984213484207185,1.2008474740497006,0.7314578709011976,18.775877758682636,1.0096637067616767,0.6707449513113773,0.8568457946868264,18.684317600598803,0.6584415741215569,22.492274473053893,2.401769657311377,19.389549143712575,1.6023466368425148,60.157261899999995,315.1381500588235,4.825403037724551,6.008189096407185,5.34075393772455,0.9889571854117647,1.2850251376058823,1.313525158188235,1.3551742454235294,0.9633266911117647,0.45440907442764705,0.3557268820588235,0.2927058641547059,0.08738557551823531,0.05024938039864706,0.06292675073000001,0.0694767173235294,0.058857292629058824,0.08088623921411765,0.061706453914117644,0.024179890690000004,0.035240326790529415,0.04472657747605883,0.02704199255058824,0.039706588944117646,0.06161270089999999,0.031167364288235296,0.027643874946647058,0.0030924430817647055,0.002560604536470588,0.0029829164117647056,0.0041320674029411775,46.66566247920732,1.0596242050036586,16.838376502865852,22.243347402256095,2.142667558792683,6.911135918634146,1.75257797302439,5.618128296945122,1.858440317262195,11.376934130853659,0.9711876478597561,48.95519429829269,6.291232620865854,12.792515465963413,6.679713838314025,49.22672259115854,8.450694586670732,4.338510419890243,6.303581012536586,48.196710744341466,3.8070891085182925,6.720669464792683,3.600597634243903,48.63898475689024,5.068922503871952,3.662834839597561,4.73345695505183,47.19078001969512,3.1603630958658533,55.21667474207318,12.853136456298781,49.7121671,9.175258852158535,3.8326388014940123,65.94127646327844,1.8617068328136646,0.8309730804703105,1.564655094090062,0.015127266715467068,4.220206545598803,4.344364878784432,5.023720513221557,3.708156743293413,2.1682797608383235,1.3190438874790418,1.225719230076048,0.32539983507604786,0.17162762669898204,0.22252989406167667,0.24361031604131733,0.24701072547904193,0.292044448394012,0.20695347108982035,0.0878597059930539,0.12967655314341317,0.17025826104371258,0.058007575914970064,0.06873435463161677,0.047176573327544914,0.05036469801137725,0.06319482476946107,0.00030708050807485025,0.000367985693994012,0.00037233537554491017,0.0007350478682694611,1.0,0.0,53.89578632352941
L2,18.191334645149702,0.24775443355628743,3.6553466782215573,4.143052946467066,0.4628938814994012,1.3230171911616766,0.3789105086694611,1.1773480069101794,0.3821933012275449,2.0751425266946106,0.21270627372754491,19.960049818562876,1.3624148068502995,2.1579812422383235,1.35891570248503,20.895544671257486,1.793015719602994,0.7294846434371258,1.1580536472514968,18.668275238323353,0.7984213484207185,1.2008474740497006,0.7314578709011976,18.775877758682636,1.0096637067616767,0.6707449513113773,0.8568457946868264,18.684317600598803,0.6584415741215569,22.492274473053893,2.401769657311377,19.389549143712575,1.6023466368425148,60.157261899999995,315.1381500588235,4.825403037724551,6.008189096407185,5.34075393772455,0.9889571854117647,1.2850251376058823,1.313525158188235,1.3551742454235294,0.9633266911117647,0.45440907442764705,0.3557268820588235,0.2927058641547059,0.08738557551823531,0.05024938039864706,0.06292675073000001,0.0694767173235294,0.058857292629058824,0.08088623921411765,0.061706453914117644,0.024179890690000004,0.035240326790529415,0.04472657747605883,0.02704199255058824,0.039706588944117646,0.06161270089999999,0.031167364288235296,0.027643874946647058,0.0030924430817647055,0.002560604536470588,0.0029829164117647056,0.0041320674029411775,46.66566247920732,1.0596242050036586,16.838376502865852,22.243347402256095,2.142667558792683,6.911135918634146,1.75257797302439,5.618128296945122,1.858440317262195,11.376934130853659,0.9711876478597561,48.95519429829269,6.291232620865854,12.792515465963413,6.679713838314025,49.22672259115854,8.450694586670732,4.338510419890243,6.303581012536586,48.196710744341466,3.8070891085182925,6.720669464792683,3.600597634243903,48.63898475689024,5.068922503871952,3.662834839597561,4.73345695505183,47.19078001969512,3.1603630958658533,55.21667474207318,12.853136456298781,49.7121671,9.175258852158535,3.8326388014940123,65.94127646327844,1.8617068328136646,0.8309730804703105,1.564655094090062,0.015127266715467068,4.220206545598803,4.344364878784432,5.023720513221557,3.708156743293413,2.1682797608383235,1.3190438874790418,1.225719230076048,0.32539983507604786,0.17162762669898204,0.22252989406167667,0.24361031604131733,0.24701072547904193,0.292044448394012,0.20695347108982035,0.0878597059930539,0.12967655314341317,0.17025826104371258,0.058007575914970064,0.06873435463161677,0.047176573327544914,0.05036469801137725,0.06319482476946107,0.00030708050807485025,0.000367985693994012,0.00037233537554491017,0.0007350478682694611,1.0,0.0,53.89578632352941
N2,18.191334645149702,0.24775443355628743,3.6553466782215573,4.143052946467066,0.4628938814994012,1.3230171911616766,0.3789105086694611,1.1773480069101794,0.3821933012275449,2.0751425266946106,0.21270627372754491,19.960049818562876,1.3624148068502995,2.1579812422383235,1.35891570248503,20.895544671257486,1.793015719602994,0.7294846434371258,1.1580536472514968,18.668275238323353,0.7984213484207185,1.2008474740497006,0.7314578709011976,18.775877758682636,1.0096637067616767,0.6707449513113773,0.8568457946868264,18.684317600598803,0.6584415741215569,22.492274473053893,2.401769657311377,19.389549143712575,1.6023466368425148,60.157261899999995,315.1381500588235,4.825403037724551,6.008189096407185,5.34075393772455,0.9889571854117647,1.2850251376058823,1.313525158188235,1.3551742454235294,0.9633266911117647,0.45440907442764705,0.3557268820588235,0.2927058641547059,0.08738557551823531,0.05024938039864706,0.06292675073000001,0.0694767173235294,0.058857292629058824,0.08088623921411765,0.061706453914117644,0.024179890690000004,0.035240326790529415,0.04472657747605883,0.02704199255058824,0.039706588944117646,0.06161270089999999,0.031167364288235296,0.027643874946647058,0.0030924430817647055,0.002560604536470588,0.0029829164117647056,0.0041320674029411775,46.66566247920732,1.0596242050036586,16.838376502865852,22.243347402256095,2.142667558792683,6.911135918634146,1.75257797302439,5.618128296945122,1.858440317262195,11.376934130853659,0.9711876478597561,48.95519429829269,6.291232620865854,12.792515465963413,6.679713838314025,49.22672259115854,8.450694586670732,4.338510419890243,6.303581012536586,48.196710744341466,3.8070891085182925,6.720669464792683,3.600597634243903,48.63898475689024,5.068922503871952,3.662834839597561,4.73345695505183,47.19078001969512,3.1603630958658533,55.21667474207318,12.853136456298781,49.7121671,9.175258852158535,3.8326388014940123,65.94127646327844,1.8617068328136646,0.8309730804703105,1.564655094090062,0.015127266715467068,4.220206545598803,4.344364878784432,5.023720513221557,3.708156743293413,2.1682797608383235,1.3190438874790418,1.225719230076048,0.32539983507604786,0.17162762669898204,0.22252989406167667,0.24361031604131733,0.24701072547904193,0.292044448394012,0.20695347108982035,0.0878597059930539,0.12967655314341317,0.17025826104371258,0.058007575914970064,0.06873435463161677,0.047176573327544914,0.05036469801137725,0.06319482476946107,0.00030708050807485025,0.000367985693994012,0.00037233537554491017,0.0007350478682694611,1.0,0.0,53.89578632352941
L1,26.682436885398232,0.2539743392115044,4.653647425436363,2.9920028066909095,0.45438121482599997,1.5227097351454544,0.4572653450827273,1.6233958904727275,0.4806588297272727,3.231433960058182,0.31911004063636367,28.22834110566372,1.4573285592123892,1.9461111818909094,1.5748954576818182,28.925652275221243,1.7641320716814162,0.8375126085831637,1.128759176,27.535776423008848,1.192865112873363,1.6252197776090909,1.2795337729272727,27.85731353539823,1.4678596216548672,0.7149506774181819,0.9387720519954545,27.25417178318584,0.7377178443530973,29.858702284955754,2.3504521206725664,28.450893386725664,2.1207657518761063,58.36246676724137,276.1866561206897,4.444282849107142,5.349245683928572,4.844879685714285,0.9894578237931033,0.9392302912672412,1.3512143675051724,1.5207273977155173,1.0253782890762069,0.4705981511637931,0.42680920252224136,0.30805329507758616,0.07752423550370689,0.059487411636637934,0.06614774166913794,0.06882456759568965,0.07250447119094827,0.07082738174,0.05765535184051724,0.029941185097413798,0.04930869808689655,0.06006916071120691,0.030296207145689653,0.04312306701034483,0.06395314618965517,0.0374244567025862,0.028359703068103453,0.002319023787633333,0.0023255066196166668,0.002161214692733333,0.0036147122608366665,62.52067410897196,1.3428014201401872,23.82080358673077,14.61921505028846,2.4421560696057694,8.756452149615384,2.413031208971154,8.865146871307692,2.486913876576923,18.148540333750002,1.5154549232115384,64.34485571841122,7.5534320368224295,11.48276925423077,8.424705870576922,65.02992220654205,9.675349103738318,4.722491910192308,6.2780113236634625,63.93534453831775,6.4157234439065425,8.847892845,6.9139519874038475,66.13157091155139,7.822310308261683,4.01406752775,5.251648350798077,64.12262833411215,3.7761409600560745,70.04887719626167,13.077589332766355,67.28016716635514,11.674958847102802,4.539096300090909,111.55818734636364,2.0745808280194176,0.8439952860097087,1.7281327131456312,0.01197966816481818,4.284340743272727,4.791851159181818,6.688734151454545,4.093099635490908,2.089965379236364,1.5229930640545455,1.3511231713636362,0.35669344251818175,0.23685422887363636,0.2935185326514909,0.2765973631703273,0.28734874959909096,0.3250474033627273,0.23402775911636367,0.12360410285845454,0.21022220510454545,0.24127115158272727,0.06273454309454546,0.07439386650636365,0.05070246599181818,0.05334333792654546,0.061412780710545456,0.0012395820229914533,0.0011982348858803418,0.0013211227869017097,0.0031878578085726495,1.0,0.0,52.20359718965518
L2,26.682436885398232,0.2539743392115044,4.653647425436363,2.9920028066909095,0.45438121482599997,1.5227097351454544,0.4572653450827273,1.6233958904727275,0.4806588297272727,3.231433960058182,0.31911004063636367,28.22834110566372,1.4573285592123892,1.9461111818909094,1.5748954576818182,28.925652275221243,1.7641320716814162,0.8375126085831637,1.128759176,27.535776423008848,1.192865112873363,1.6252197776090909,1.2795337729272727,27.85731353539823,1.4678596216548672,0.7149506774181819,0.9387720519954545,27.25417178318584,0.7377178443530973,29.858702284955754,2.3504521206725664,28.450893386725664,2.1207657518761063,58.36246676724137,276.1866561206897,4.444282849107142,5.349245683928572,4.844879685714285,0.9894578237931033,0.9392302912672412,1.3512143675051724,1.5207273977155173,1.0253782890762069,0.4705981511637931,0.42680920252224136,0.30805329507758616,0.07752423550370689,0.059487411636637934,0.06614774166913794,0.06882456759568965,0.07250447119094827,0.07082738174,0.05765535184051724,0.029941185097413798,0.04930869808689655,0.06006916071120691,0.030296207145689653,0.04312306701034483,0.06395314618965517,0.0374244567025862,0.028359703068103453,0.002319023787633333,0.0023255066196166668,0.002161214692733333,0.0036147122608366665,62.52067410897196,1.3428014201401872,23.82080358673077,14.61921505028846,2.4421560696057694,8.756452149615384,2.413031208971154,8.865146871307692,2.486913876576923,18.148540333750002,1.5154549232115384,64.34485571841122,7.5534320368224295,11.48276925423077,8.424705870576922,65.02992220654205,9.675349103738318,4.722491910192308,6.2780113236634625,63.93534453831775,6.4157234439065425,8.847892845,6.9139519874038475,66.13157091155139,7.822310308261683,4.01406752775,5.251648350798077,64.12262833411215,3.7761409600560745,70.04887719626167,13.077589332766355,67.28016716635514,11.674958847102802,4.539096300090909,111.55818734636364,2.0745808280194176,0.8439952860097087,1.7281327131456312,0.01197966816481818,4.284340743272727,4.791851159181818,6.688734151454545,4.093099635490908,2.089965379236364,1.5229930640545455,1.3511231713636362,0.35669344251818175,0.23685422887363636,0.2935185326514909,0.2765973631703273,0.28734874959909096,0.3250474033627273,0.23402775911636367,0.12360410285845454,0.21022220510454545,0.24127115158272727,0.06273454309454546,0.07439386650636365,0.05070246599181818,0.05334333792654546,0.061412780710545456,0.0012395820229914533,0.0011982348858803418,0.0013211227869017097,0.0031878578085726495,1.0,0.0,52.20359718965518
N2,26.682436885398232,0.2539743392115044,4.653647425436363,2.9920028066909095,0.45438121482599997,1.5227097351454544,0.4572653450827273,1.6233958904727275,0.4806588297272727,3.231433960058182,0.31911004063636367,28.22834110566372,1.4573285592123892,1.9461111818909094,1.5748954576818182,28.925652275221243,1.7641320716814162,0.8375126085831637,1.128759176,27.535776423008848,1.192865112873363,1.6252197776090909,1.2795337729272727,27.85731353539823,1.4678596216548672,0.7149506774181819,0.9387720519954545,27.25417178318584,0.7377178443530973,29.858702284955754,2.3504521206725664,28.450893386725664,2.1207657518761063,58.36246676724137,276.1866561206897,4.444282849107142,5.349245683928572,4.844879685714285,0.9894578237931033,0.9392302912672412,1.3512143675051724,1.5207273977155173,1.0253782890762069,0.4705981511637931,0.42680920252224136,0.30805329507758616,0.07752423550370689,0.059487411636637934,0.06614774166913794,0.06882456759568965,0.07250447119094827,0.07082738174,0.05765535184051724,0.029941185097413798,0.04930869808689655,0.06006916071120691,0.030296207145689653,0.04312306701034483,0.06395314618965517,0.0374244567025862,0.028359703068103453,0.002319023787633333,0.0023255066196166668,0.002161214692733333,0.0036147122608366665,62.52067410897196,1.3428014201401872,23.82080358673077,14.61921505028846,2.4421560696057694,8.756452149615384,2.413031208971154,8.865146871307692,2.486913876576923,18.148540333750002,1.5154549232115384,64.34485571841122,7.5534320368224295,11.48276925423077,8.424705870576922,65.02992220654205,9.675349103738318,4.722491910192308,6.2780113236634625,63.93534453831775,6.4157234439065425,8.847892845,6.9139519874038475,66.13157091155139,7.822310308261683,4.01406752775,5.251648350798077,64.12262833411215,3.7761409600560745,70.04887719626167,13.077589332766355,67.28016716635514,11.674958847102802,4.539096300090909,111.55818734636364,2.0745808280194176,0.8439952860097087,1.7281327131456312,0.01197966816481818,4.284340743272727,4.791851159181818,6.688734151454545,4.093099635490908,2.089965379236364,1.5229930640545455,1.3511231713636362,0.35669344251818175,0.23685422887363636,0.2935185326514909,0.2765973631703273,0.28734874959909096,0.3250474033627273,0.23402775911636367,0.12360410285845454,0.21022220510454545,0.24127115158272727,0.06273454309454546,0.07439386650636365,0.05070246599181818,0.05334333792654546,0.061412780710545456,0.0012395820229914533,0.0011982348858803418,0.0013211227869017097,0.0031878578085726495,1.0,0.0,52.20359718965518
L1,11.248680646180757,0.22225758655055394,2.4894458835902937,4.053215409888235,0.4626369477738235,1.4426587583941177,0.26872973374026465,1.4888818046,0.2677281781755,2.885315064297059,0.2835358971526471,12.69829502250729,0.9131673578521866,2.148791711012647,1.0737814590388235,13.55714106542274,1.4904564277516033,0.7806009424979411,1.0580106286108824,12.090608386326531,0.7202126831841399,1.2743628908420588,0.6435354283588235,12.313316037580176,0.9069741239058309,0.7149617583155882,0.7621500646049999,11.810123702478133,0.5001446828844665,15.870491398670552,2.262381395040233,12.966986135912537,1.5805601236694664,57.75184863583815,291.9402769364162,4.957386219402985,5.6608887367164185,5.07671204238806,0.9731630198554914,1.5722611348236994,1.8307619784913294,1.430581213231214,1.0575919510265896,0.5658092116630057,0.4209011016028901,0.32349823974623987,0.08382093409630058,0.06306003065069364,0.062336001064916186,0.06518635355410117,0.0639837650067052,0.07699265940215029,0.06003169265963873,0.03445259792473989,0.05388003734913294,0.055899385463381496,0.03325382721953757,0.041474521086705206,0.05806423555202312,0.03767592522283237,0.02902256062196532,0.024950213622527778,0.4338041867890833,0.07806161986333333,0.03357583097072222,32.66554405893176,0.9077968522026706,11.233976382649699,21.583941553383234,2.1356116162523953,7.0347240677455085,1.0844874000796405,7.044541811116766,1.2276868533631737,14.374575647724555,1.2654158695808384,35.98031143101781,4.224256914298219,11.608921958952097,4.91244584795509,38.203581144100895,6.700984176474778,4.419155837665988,5.730475181284431,35.68446594866469,3.173392700023739,7.119044801437125,3.174047958326347,36.16070183274777,4.70670808379911,3.971845389329941,4.173785608640719,34.55858230302671,2.088989329098516,46.74743963094956,11.430314181259346,37.912790783646884,8.836690293094955,4.384596053017646,86.71255854455882,1.9236149079968847,0.9390999632292836,1.5214424896616823,0.028271642066047063,3.4155362034264707,3.3175840548264706,3.3672018983058827,3.175268525084412,1.8788767377005884,1.5343959173411763,1.3384648758235294,0.30601514996391177,0.17475856381572352,0.16900273295329413,0.19798665063126472,0.21708350159882356,0.2616712292535294,0.16315797452882355,0.06729316396761766,0.1065135857947941,0.15942306189794117,0.07506707695370589,0.06134744751291176,0.04827515647217647,0.05572130787667647,0.055820438796058816,0.0263783524922661,1.0585768556400175,0.15439435260277654,0.02277358656596695,0.9803370786516854,0.0,49.0482668901734
L2,11.248680646180757,0.22225758655055394,2.4894458835902937,4.053215409888235,0.4626369477738235,1.4426587583941177,0.26872973374026465,1.4888818046,0.2677281781755,2.885315064297059,0.2835358971526471,12.69829502250729,0.9131673578521866,2.148791711012647,1.0737814590388235,13.55714106542274,1.4904564277516033,0.7806009424979411,1.0580106286108824,12.090608386326531,0.7202126831841399,1.2743628908420588,0.6435354283588235,12.313316037580176,0.9069741239058309,0.7149617583155882,0.7621500646049999,11.810123702478133,0.5001446828844665,15.870491398670552,2.262381395040233,12.966986135912537,1.5805601236694664,57.75184863583815,291.9402769364162,4.957386219402985,5.6608887367164185,5.07671204238806,0.9731630198554914,1.5722611348236994,1.8307619784913294,1.430581213231214,1.0575919510265896,0.5658092116630057,0.4209011016028901,0.32349823974623987,0.08382093409630058,0.06306003065069364,0.062336001064916186,0.06518635355410117,0.0639837650067052,0.07699265940215029,0.06003169265963873,0.03445259792473989,0.05388003734913294,0.055899385463381496,0.03325382721953757,0.041474521086705206,0.05806423555202312,0.03767592522283237,0.02902256062196532,0.024950213622527778,0.4338041867890833,0.07806161986333333,0.03357583097072222,32.66554405893176,0.9077968522026706,11.233976382649699,21.583941553383234,2.1356116162523953,7.0347240677455085,1.0844874000796405,7.044541811116766,1.2276868533631737,14.374575647724555,1.2654158695808384,35.98031143101781,4.224256914298219,11.608921958952097,4.91244584795509,38.203581144100895,6.700984176474778,4.419155837665988,5.730475181284431,35.68446594866469,3.173392700023739,7.119044801437125,3.174047958326347,36.16070183274777,4.70670808379911,3.971845389329941,4.173785608640719,34.55858230302671,2.088989329098516,46.74743963094956,11.430314181259346,37.912790783646884,8.836690293094955,4.384596053017646,86.71255854455882,1.9236149079968847,0.9390999632292836,1.5214424896616823,0.028271642066047063,3.4155362034264707,3.3175840548264706,3.3672018983058827,3.175268525084412,1.8788767377005884,1.5343959173411763,1.3384648758235294,0.30601514996391177,0.17475856381572352,0.16900273295329413,0.19798665063126472,0.21708350159882356,0.2616712292535294,0.16315797452882355,0.06729316396761766,0.1065135857947941,0.15942306189794117,0.07506707695370589,0.06134744751291176,0.04827515647217647,0.05572130787667647,0.055820438796058816,0.0263783524922661,1.0585768556400175,0.15439435260277654,0.02277358656596695,0.9803370786516854,0.0,49.0482668901734
N2,11.248680646180757,0.22225758655055394,2.4894458835902937,4.053215409888235,0.4626369477738235,1.4426587583941177,0.26872973374026465,1.4888818046,0.2677281781755,2.885315064297059,0.2835358971526471,12.69829502250729,0.9131673578521866,2.148791711012647,1.0737814590388235,13.55714106542274,1.4904564277516033,0.7806009424979411,1.0580106286108824,12.090608386326531,0.7202126831841399,1.2743628908420588,0.6435354283588235,12.313316037580176,0.9069741239058309,0.7149617583155882,0.7621500646049999,11.810123702478133,0.5001446828844665,15.870491398670552,2.262381395040233,12.966986135912537,1.5805601236694664,57.75184863583815,291.9402769364162,4.957386219402985,5.6608887367164185,5.07671204238806,0.9731630198554914,1.5722611348236994,1.8307619784913294,1.430581213231214,1.0575919510265896,0.5658092116630057,0.4209011016028901,0.32349823974623987,0.08382093409630058,0.06306003065069364,0.062336001064916186,0.06518635355410117,0.0639837650067052,0.07699265940215029,0.06003169265963873,0.03445259792473989,0.05388003734913294,0.055899385463381496,0.03325382721953757,0.041474521086705206,0.05806423555202312,0.03767592522283237,0.02902256062196532,0.024950213622527778,0.4338041867890833,0.07806161986333333,0.03357583097072222,32.66554405893176,0.9077968522026706,11.233976382649699,21.583941553383234,2.1356116162523953,7.0347240677455085,1.0844874000796405,7.044541811116766,1.2276868533631737,14.374575647724555,1.2654158695808384,35.98031143101781,4.224256914298219,11.608921958952097,4.91244584795509,38.203581144100895,6.700984176474778,4.419155837665988,5.730475181284431,35.68446594866469,3.173392700023739,7.119044801437125,3.174047958326347,36.16070183274777,4.70670808379911,3.971845389329941,4.173785608640719,34.55858230302671,2.088989329098516,46.74743963094956,11.430314181259346,37.912790783646884,8.836690293094955,4.384596053017646,86.71255854455882,1.9236149079968847,0.9390999632292836,1.5214424896616823,0.028271642066047063,3.4155362034264707,3.3175840548264706,3.3672018983058827,3.175268525084412,1.8788767377005884,1.5343959173411763,1.3384648758235294,0.30601514996391177,0.17475856381572352,0.16900273295329413,0.19798665063126472,0.21708350159882356,0.2616712292535294,0.16315797452882355,0.06729316396761766,0.1065135857947941,0.15942306189794117,0.07506707695370589,0.06134744751291176,0.04827515647217647,0.05572130787667647,0.055820438796058816,0.0263783524922661,1.0585768556400175,0.15439435260277654,0.02277358656596695,0.9803370786516854,0.0,49.0482668901734
